timestamp,time_seconds,time_delta,altitude,temperature,latitude,longitude,bit_flips_count,max_run_length,sram_region_0_errors,sram_region_1_errors,sram_region_2_errors,sram_region_3_errors,cosmic_intensity,bit_flip_rate,altitude_change_rate,temperature_gradient,cosmic_ray_intensity,bit_flip_ma_5,altitude_ma_10,anomaly_label,anomaly_score,predicted_seu_count
2025-05-26 21:29:20.646450,285.19805420430856,15.010423905489915,1183.9555796599766,12.736112642380634,39.02993296818394,-97.96619709478964,0,0,0,0,0,0,1.295995755626843,0.0,4.781950951605016,6.534693845280812,1.3009584212171106,0.0,893.5009316126532,-1,-0.05637233423480914,0.0
2025-05-26 21:29:35.646452,300.2084781097985,15.010423905489915,1211.1777520875758,5.088660571606987,39.028889810130025,-97.96350255420064,0,0,0,0,0,0,1.3139875640331409,0.0,1.8135512094127415,-7.647452070773648,1.3088522545018249,0.0,952.4934042549754,-1,-0.03795896559571632,0.0
2025-05-26 21:29:50.646453,315.2189020152884,15.010423905489915,1290.9951691459428,7.387239138236919,39.02828168049015,-97.96273902077012,0,0,0,0,0,0,1.3322479107057936,0.0,5.317465886434732,2.2985785666299323,1.3322747443368683,0.0,1013.6160611652194,-1,-0.04023450869354028,0.0
2025-05-26 21:30:05.646454,330.2293259207783,15.010423905489915,1348.5415131237564,4.034227851985104,39.03176999339847,-97.9607193455728,0,0,0,0,0,0,1.350781045474606,0.0,3.83375874926268,-3.3530112862518147,1.349421378165809,0.0,1074.4464822574578,-1,-0.03284233146769633,0.0
2025-05-26 21:30:20.646455,345.2397498262683,15.010423905489972,1397.0020029021766,5.6939729695134345,39.033606042398496,-97.9590359133486,0,0,0,0,0,0,1.369591288866303,0.0,3.228455777367891,1.6597451175283302,1.3640318226447252,0.0,1133.1319390694246,-1,-0.035589312066335865,0.0
2025-05-26 21:30:35.646456,360.2501737317582,15.010423905489915,1482.437236053775,8.429169042096488,39.03405956397691,-97.95450757132556,0,0,0,0,0,0,1.38868303333313,0.0,5.691726875238431,2.7351960725830535,1.3901761933299466,0.0,1196.0615185384934,-1,-0.041199335720719876,0.0
2025-05-26 21:30:50.646458,375.2605976372481,15.010423905489915,1529.9728665000505,6.264692494097189,39.03474722871208,-97.9523959116809,0,0,0,0,0,0,1.408060744503647,0.0,3.166841306119929,-2.164476547999299,1.4049391192234941,0.0,1257.3168807679463,-1,-0.039270662632370223,0.0
2025-05-26 21:31:05.646459,390.271021542738,15.010423905489915,1595.0000150796427,2.663855117265776,39.03790130200923,-97.95363136333866,0,0,0,0,0,0,1.4277289624561451,0.0,4.33213272250154,-3.600837376831413,1.425388556521146,0.0,1318.0471777036375,-1,-0.024745440534297725,0.0
2025-05-26 21:31:20.646460,405.281445448228,15.010423905489915,1659.815910392561,2.125081634775439,39.0396736809059,-97.95119359503585,0,0,0,0,0,0,1.4476923030151,0.0,4.318058951633766,-0.538773482490337,1.4460677558704425,0.0,1381.1074513726583,-1,-0.02111706903646815,0.0
2025-05-26 21:31:35.646462,420.29186935371786,15.010423905489915,1729.5658139548864,4.10854309035195,39.041374709088494,-97.94828236942467,0,0,0,0,0,0,1.467955459071098,0.0,4.646764408619741,1.9834614555765109,1.468656384485962,0.0,1442.8463858900345,-1,-0.023554066752082714,0.0
2025-05-26 21:31:50.646463,435.30229325920783,15.010423905489972,1781.5136096569836,1.2534534884082722,39.04158782031953,-97.94551211433064,0,0,0,0,0,0,1.488523201924674,0.0,3.460781389598039,-2.8550896019436776,1.4857087234556943,0.0,1502.602188889735,-1,-0.01430757618453471,0.0
2025-05-26 21:32:05.646464,450.31271716469774,15.010423905489915,1861.584312666892,6.999477288188038,39.04274758000462,-97.94636822329046,0,0,0,0,0,0,1.5094003826545106,0.0,5.334339890336027,5.746023799779765,1.5123812611477006,0.0,1567.6428449476666,-1,-0.04008467573234997,0.0
2025-05-26 21:32:20.646465,465.32314107018766,15.010423905489915,1908.962455955992,3.258389706800611,39.04299658477376,-97.9429953280232,0,0,0,0,0,0,1.5305919335104547,0.0,3.1563494533803267,-3.7410875813874265,1.5283884491770379,0.0,1629.4395736286715,-1,-0.018717973656472653,0.0
2025-05-26 21:32:35.646466,480.3335649756776,15.010423905489915,1982.268721844852,3.618212346310403,39.04488380449205,-97.94055266085726,0,0,0,0,0,0,1.5521028693318195,0.0,4.883690583984706,0.35982263950979165,1.5534902293841357,0.0,1692.812294500781,-1,-0.020149780319565935,0.0
2025-05-26 21:32:50.646468,495.3439888811675,15.010423905489915,2036.6770011899328,1.4979667957455995,39.04570766314644,-97.93938526475146,0,0,0,0,0,0,1.5739382889914462,0.0,3.6246997211838505,-2.1202455505648032,1.5723870664149706,0.0,1756.7797943295568,-1,-0.007381016893332815,0.0
2025-05-26 21:33:05.646469,510.3544127866574,15.010423905489915,2110.5964348483026,0.7858793393977377,39.04883672134087,-97.93765175483482,0,0,0,0,0,0,1.596103376866008,0.0,4.924540047888622,-0.7120874563478619,1.5984292526726098,0.0,1819.5957142090097,-1,-0.004896580508341852,0.0
2025-05-26 21:33:20.646470,525.3648366921474,15.010423905489972,2177.596373513682,1.1120022076688811,39.04985151571682,-97.93464419452252,0,0,0,0,0,0,1.6186034043330564,0.0,4.463560728679662,0.32612286827114345,1.6224061177745477,0.0,1884.3580649103726,-1,-0.005593284078925453,0.0
2025-05-26 21:33:35.646471,540.3752605976373,15.010423905489915,2215.80954038211,-1.599473498687529,39.05187676920937,-97.93379020938292,0,0,0,0,0,0,1.6414437312953052,0.0,2.54577532979943,-2.71147570635641,1.6362419526853007,0.0,1946.4390174406192,-1,-0.0007505861454234486,0.0
2025-05-26 21:33:50.646472,555.3856845031272,15.010423905489915,2303.9190874026394,-2.6630198527960456,39.05267542472036,-97.93380396310609,0,0,0,0,0,0,1.6646298077326724,0.0,5.869890655673248,-1.0635463541085166,1.6685951075668033,0.0,2010.8493351416269,-1,-0.0008594028747348492,0.0
2025-05-26 21:34:05.646474,570.3961084086171,15.010423905489915,2362.221447892678,-1.03443050400822,39.05192057543196,-97.92949001674327,0,0,0,0,0,0,1.6881671752826006,0.0,3.8841248493132223,1.6285893487878256,1.690354211423317,0.0,2074.1148985354066,1,0.0006281003132072582,0.0
2025-05-26 21:34:20.646475,585.406532314107,15.010423905489915,2424.4216056749437,-3.850300064666939,39.0555942872349,-97.92683429137242,0,0,0,0,0,0,1.712061468849189,0.0,4.143797548550019,-2.815869560658719,1.7138809439378522,0.0,2138.4056981372023,1,0.0005112298634972756,0.0
2025-05-26 21:34:35.646476,600.416956219597,15.010423905489915,2476.715695210472,-1.1237941874754016,39.05685564986504,-97.92533482983346,0,0,0,0,0,0,1.7363184182416795,0.0,3.4838516130382002,2.7265058771915376,1.7339139736150768,0.0,2199.918836391561,1,0.0024749686859771858,0.0
2025-05-26 21:34:50.646478,615.4273801250869,15.010423905489915,2550.344798014757,0.1525451534039302,39.05837112588992,-97.92290499353064,0,0,0,0,0,0,1.7609438498428582,0.0,4.905198098859555,1.2763393408793318,1.7625176827990112,0.0,2264.057070597437,1,0.00045710738657145367,0.0
2025-05-26 21:35:05.646479,630.4378040305768,15.010423905489915,2600.775033107192,-5.217553231768962,39.06198422925476,-97.92107953783518,0,0,0,0,0,0,1.7859436883079287,0.0,3.3596809397228666,-5.370098385172892,1.782380815430361,0.0,2325.9077017236714,1,0.00756069458298636,0.0
2025-05-26 21:35:20.646480,645.4482279360667,15.010423905489915,2692.142588501872,-2.6135855619558224,39.06239583302184,-97.92293259134468,0,0,0,0,0,0,1.811323958294439,0.0,6.086940380228919,2.6039676698131395,1.8189399903972485,0.0,2391.4542604548647,1,0.002952999414790436,0.0
2025-05-26 21:35:35.646482,660.4586518415566,15.010423905489915,2758.0374683858945,-4.830295070100475,39.06198331538,-97.92074077127864,0,0,0,0,0,0,1.8370907862238504,0.0,4.389941303384645,-2.216709508144653,1.8457712562218729,0.0,2456.198363808624,1,0.004969209882944692,0.0
2025-05-26 21:35:50.646483,675.4690757470466,15.010423905490027,2801.571668439543,-4.682655990898815,39.06571677181319,-97.9169078886895,0,0,0,0,0,0,1.863250402075341,0.0,2.9002645313518354,0.1476390792016602,1.8637143929838367,0.0,2518.5958933012103,1,0.004506093382455667,0.0
2025-05-26 21:36:05.646484,690.4794996525366,15.010423905489915,2870.160328951948,-1.6122963873614635,39.066153103672,-97.9171544864303,0,0,0,0,0,0,1.889809141212465,0.0,4.569401966544028,3.0703596035373515,1.8923385768321743,0.0,2584.030972158194,-1,-0.001734887690097553,0.0
2025-05-26 21:36:20.646485,705.4899235580265,15.010423905489915,2923.8854645483384,-5.682331970963712,39.067308754993874,-97.91372519103672,0,0,0,0,0,0,1.9167734462432784,0.0,3.579188431629898,-4.070035583602248,1.9150664570583522,0.0,2646.027609872764,1,0.0060878884474363515,0.0
2025-05-26 21:36:35.646486,720.5003474635164,15.010423905489915,2986.1281329593653,-2.4994668780153244,39.07097027525435,-97.91206367392935,0,0,0,0,0,0,1.944149868914581,0.0,4.1466296223827666,3.1828650929483873,1.9417391286166614,0.0,2708.4182783794326,-1,-0.0048122225664321006,0.0
2025-05-26 21:36:50.646487,735.5107713690063,15.010423905489915,3064.5259270544984,-3.591818077522856,39.06988760790768,-97.90941701993428,0,0,0,0,0,0,1.9719450720409024,0.0,5.222890078837807,-1.0923511995075317,1.9758639812718386,0.0,2772.428710517388,-1,-0.007001480384785208,0.0
2025-05-26 21:37:05.646488,750.5211952744962,15.010423905489915,3132.196461640693,-4.379242748850283,39.07104905069456,-97.90672206056291,0,0,0,0,0,0,2.000165831468913,0.0,4.508236077293248,-0.7874246713274267,2.0058013528531955,0.0,2837.97678716041,-1,-0.008479426690078173,0.0
2025-05-26 21:37:20.646489,765.5316191799861,15.010423905489915,3186.7682575115864,-6.790883340841049,39.07253778755908,-97.90656371209388,0,0,0,0,0,0,2.028819038077919,0.0,3.6355932526951626,-2.411640591990766,2.0302739280809257,0.0,2901.6191331100936,1,0.006358143605077138,0.0
2025-05-26 21:37:35.646491,780.542043085476,15.010423905489915,3253.464308732885,-9.970924908852616,39.07437739512358,-97.90330201344672,0,0,0,0,0,0,2.057911699817131,0.0,4.443315634604108,-3.1800415680115677,2.0605894210684657,0.0,2966.8880606726625,1,0.018446495061503976,0.0
2025-05-26 21:37:50.646492,795.552466990966,15.010423905489915,3303.0948357206007,-5.582999075489708,39.07402361344167,-97.90130023041309,0,0,0,0,0,0,2.087450943780407,0.0,3.3064040895982845,4.3879258333629085,2.083441460148294,0.0,3027.983285394535,1,0.001875654464353893,0.0
2025-05-26 21:38:05.646493,810.5628908964559,15.010423905489915,3371.459186793561,-10.065610597399536,39.07924194955914,-97.89872917249092,0,0,0,0,0,0,2.1174440183191887,0.0,4.554458388610644,-4.482611521909828,2.1153349158738037,0.0,3089.325457235302,1,0.01938306242126664,0.0
2025-05-26 21:38:20.646494,825.5733148019458,15.010423905489915,3436.759159099905,-7.452278724982229,39.0792432208139,-97.89725514420766,0,0,0,0,0,0,2.1478982951943424,0.0,4.350308340223568,2.613331872417307,2.1462545593871853,0.0,3152.844206301338,1,0.008808606664998386,0.0
2025-05-26 21:38:35.646495,840.5837387074357,15.010423905489915,3531.289121890833,-3.116945279866564,39.08041276912514,-97.89710076994557,0,0,0,0,0,0,2.178821271767668,0.0,6.29762113222896,4.335333445115665,2.1918170784156112,0.0,3218.957085595227,-1,-0.011633450445638682,0.0
2025-05-26 21:38:50.646497,855.5941626129256,15.010423905489915,3570.7700051009324,-11.55729876809119,39.08336296976786,-97.89457951686305,0,0,0,0,0,0,2.2102205732338085,0.0,2.630231062006158,-8.440353488224627,2.2111316550461915,0.0,3283.645539650486,1,0.017355425790569368,0.0
2025-05-26 21:39:05.646498,870.6045865184157,15.010423905490027,3635.423205945128,-12.151891772256306,39.083347048617725,-97.89262938235258,0,0,0,0,0,0,2.2421039548933592,0.0,4.3072201858702135,-0.594593004165116,2.243129128752673,0.0,3348.575046949062,1,0.020499986535686188,0.0
2025-05-26 21:39:20.646499,885.6150104239056,15.010423905489915,3682.0083040782138,-13.108113157342885,39.0840419211092,-97.89182833635051,0,0,0,0,0,0,2.274479304467933,0.0,3.103516491366235,-0.9562213850865788,2.266471161632223,0.0,3410.323284651434,1,0.023012222710881047,0.0
2025-05-26 21:39:35.646500,900.6254343293955,15.010423905489915,3775.7841798241498,-8.42592791912791,39.0858495984025,-97.8872872208352,0,0,0,0,0,0,2.3073546444580084,0.0,6.247383574000091,4.682185238214975,2.3141979070660823,0.0,3474.6820564697796,1,0.02646085881073812,0.0
2025-05-26 21:39:50.646501,915.6358582348854,15.010423905489915,3823.426996450499,-9.934158662199454,39.086204134287165,-97.88764810651676,0,0,0,0,0,0,2.340738134544362,0.0,3.1739820891350137,-1.508230743071545,2.338829156449047,0.0,3538.3479303636705,1,0.03376788335205938,0.0
2025-05-26 21:40:05.646502,930.6462821403752,15.010423905489915,3895.6441785194816,-11.112652761126077,39.08925340202036,-97.88492396561357,0,0,0,0,0,0,2.374638074033929,0.0,4.811135416540105,-1.1784940989266222,2.376666097644174,0.0,3602.56591734233,1,0.03292284021054226,0.0
2025-05-26 21:40:20.646503,945.6567060458652,15.010423905489915,3965.943595888968,-10.57233660432943,39.09078229012732,-97.88291764411238,0,0,0,0,0,0,2.4090629043509355,0.0,4.68337322197644,0.5403161567966475,2.414086124392685,0.0,3668.8507933591673,1,0.03477828826140139,0.0
2025-05-26 21:40:35.646504,960.6671299513552,15.010423905489915,4018.393155035656,-10.32021229244254,39.09034589342919,-97.8810314765268,0,0,0,0,0,0,2.444021211574177,0.0,3.4942090561150025,0.2521243118868899,2.442388018191541,0.0,3733.5441901833765,1,0.03082924176779811,0.0
2025-05-26 21:40:50.646506,975.6775538568452,15.010423905489915,4099.312765262019,-11.745554971847175,39.0928421665376,-97.87922821670011,0,0,0,0,0,0,2.479521729021315,0.0,5.390894403506295,-1.4253426794046362,2.4867046302322393,0.0,3799.7995507995884,1,0.030644186207283097,0.0
2025-05-26 21:41:05.646507,990.687977762335,15.010423905489915,4170.77566812386,-10.287788289459112,39.09467594848783,-97.87949927366635,0,0,0,0,0,0,2.5155733398811084,0.0,4.760885056397653,1.4577666823880637,2.5265103374764193,0.0,3863.748205422891,1,0.030362722998774072,0.0
2025-05-26 21:41:20.646508,1005.6984016678248,15.010423905489915,4207.704329226957,-14.938498346434995,39.09504549074442,-97.87670089145035,0,0,0,0,0,0,2.5521850798944907,0.0,2.4602010799702474,-4.650710056975884,2.5473291203997315,0.0,3927.441637835493,1,0.03627883545942917,0.0
2025-05-26 21:41:35.646509,1020.7088255733148,15.010423905489915,4295.366712339004,-14.286773509976744,39.09836444056557,-97.87581486489972,0,0,0,0,0,0,2.589366140085428,0.0,5.840100430473867,0.6517248364582517,2.597438938906133,0.0,3993.43598847488,1,0.033186149219257055,0.0
2025-05-26 21:41:50.646510,1035.7192494788048,15.010423905490027,4332.542900485388,-11.405298841857736,39.09928406827604,-97.87398345555712,0,0,0,0,0,0,2.627125869542523,0.0,2.4766914232706267,2.881474668119008,2.6189862390071674,0.0,4058.489448115598,1,0.033802390241958635,0.0
2025-05-26 21:42:05.646511,1050.7296733842948,15.010423905489915,4400.249280692583,-13.070191398659162,39.10101298926556,-97.87136894033576,0,0,0,0,0,0,2.665473778252333,0.0,4.510624125840464,-1.6648925568014263,2.6586890779806596,0.0,4120.935958202442,1,0.035853093431989336,0.0
2025-05-26 21:42:20.646513,1065.740097289785,15.010423905489915,4477.112868304741,-15.680993914380837,39.10193421610671,-97.86805363550464,0,0,0,0,0,0,2.7044195399854014,0.0,5.120680674717379,-2.6108025157216748,2.7044916658392784,0.0,4186.304545387866,1,0.041904877565541954,0.0
2025-05-26 21:42:35.646514,1080.7505211952746,15.010423905489915,4548.139133259987,-15.92321065171397,39.10353751567462,-97.86708378511202,0,0,0,0,0,0,2.743972995236013,0.0,4.731796077342549,-0.2422167373331341,2.747516973759176,0.0,4251.554040861916,1,0.04321638150795437,0.0
2025-05-26 21:42:50.646516,1095.7609451007645,15.010423905489915,4611.214985172484,-13.64898922016352,39.106022997738606,-97.8649299740662,0,0,0,0,0,0,2.784144154216704,0.0,4.202136615837217,2.274221431550451,2.7862996944141742,0.0,4316.081179790268,1,0.03593990471243508,0.0
2025-05-26 21:43:05.646517,1110.7713690062544,15.010423905489915,4668.766251131129,-18.881016900966564,39.10525075294519,-97.86439972647682,0,0,0,0,0,0,2.824943199908606,0.0,3.8340866534486047,-5.232027680803045,2.8221629975908398,0.0,4381.118489399816,1,0.047236647255089526,0.0
2025-05-26 21:43:20.646518,1125.7817929117443,15.010423905489915,4732.998964668011,-16.636848933599925,39.1081490898568,-97.8605034248488,0,0,0,0,0,0,2.8663804911686497,0.0,4.279207165720945,2.2441679673666393,2.862735246548692,0.0,4444.4871093404145,1,0.047222162626682995,0.0
2025-05-26 21:43:35.646519,1140.7922168172342,15.010423905489915,4809.746064682857,-13.508718040588604,39.11021185693372,-97.86069640581572,0,0,0,0,0,0,2.908466565894789,0.0,5.112920227840913,3.1281308930113205,2.911977660631018,0.0,4508.384148996314,1,0.034152751268484605,0.0
2025-05-26 21:43:50.646522,1155.8026407227242,15.010423905489915,4860.831080405645,-15.524764605487285,39.11124559246498,-97.8562608993224,0,0,0,0,0,0,2.951212144250315,0.0,3.4033026678283207,-2.01604656489868,2.9452234380601348,0.0,4573.696824114183,1,0.03879078794037705,0.0
2025-05-26 21:44:05.646523,1170.813064628214,15.010423905489915,4926.011743468621,-13.82737990344465,39.109765451847935,-97.8561595797946,0,0,0,0,0,0,2.9946281319484203,0.0,4.342359914241799,1.6973847020426351,2.988194253372744,0.0,4636.761327227145,1,0.03141070146194386,0.0
2025-05-26 21:44:20.646524,1185.823488533704,15.010423905489915,5024.77124022523,-17.444599836623016,39.11479904211062,-97.85538752053624,0,0,0,0,0,0,3.038725623598179,0.0,6.579394251516701,-3.617219933178367,3.054499749694358,0.0,4705.984161201129,1,0.048492313707980905,0.0
2025-05-26 21:44:35.646525,1200.833912439194,15.010423905489915,5051.319855016268,-22.27669925981937,39.11457950532928,-97.85473885175676,0,0,0,0,0,0,3.0835159061131368,0.0,1.7686785501992346,-4.832099423196354,3.072573620682411,0.0,4771.091218633497,1,0.055518366230005556,0.0
2025-05-26 21:44:50.646527,1215.8443363446838,15.010423905489915,5132.048322755626,-18.07287390513801,39.11770349280541,-97.85166454712235,0,0,0,0,0,0,3.12901046218369,0.0,5.37816042022854,4.20382535468136,3.128191940442638,0.0,4836.584764078585,1,0.04809225162802133,0.0
2025-05-26 21:45:05.646528,1230.8547602501735,15.010423905489915,5198.743982126157,-20.37953248547133,39.117505722028696,-97.84820180633378,0,0,0,0,0,0,3.175220973814541,0.0,4.443289529360831,-2.3066585803333197,3.174900967350357,0.0,4901.645248965203,1,0.05822588058466582,0.0
2025-05-26 21:45:20.646529,1245.8651841556637,15.010423905489915,5243.708213911365,-18.5460071944043,39.12039873680072,-97.84736877970914,0,0,0,0,0,0,3.2221593259284327,0.0,2.995533774949774,1.8335252910670299,3.2067837633509617,0.0,4964.8945718390905,1,0.052214665278259575,0.0
2025-05-26 21:45:35.646530,1260.8756080611536,15.010423905489915,5323.933384350658,-17.95803325580609,39.12148958042466,-97.84532413807284,0,0,0,0,0,0,3.269837610037499,0.0,5.3446305676917865,0.5879739385982106,3.264466362729157,0.0,5030.411285161043,1,0.050580839998758065,0.0
2025-05-26 21:45:50.646531,1275.8860319666437,15.010423905489915,5411.522032174998,-16.15468595640665,39.122412035382425,-97.8460008458706,0,0,0,0,0,0,3.3182681279835053,0.0,5.835188158297416,1.8033472993994408,3.3286288138974887,0.0,5098.263591911742,1,0.04635578725243539,0.0
2025-05-26 21:46:05.646532,1290.8964558721334,15.010423905489915,5445.808816494863,-19.62814597283679,39.124922753683904,-97.84125853988158,0,0,0,0,0,0,3.367463395748327,0.0,2.284198270198451,-3.473460016430142,3.3540874519872492,0.0,5161.8698670929425,1,0.05891774581786319,0.0
2025-05-26 21:46:20.646533,1305.906879777623,15.010423905489915,5520.526327272912,-22.319958981316148,39.125760611236025,-97.83955194369938,0,0,0,0,0,0,3.4174361473360477,0.0,4.977708241185738,-2.6918130084793574,3.4102432678040766,0.0,5227.839391779669,1,0.06320319936832641,0.0
2025-05-26 21:46:35.646534,1320.9173036831132,15.010423905489915,5588.387731018951,-21.167272881583983,39.12545960948375,-97.83757501063108,0,0,0,0,0,0,3.468199338728027,0.0,4.520951851414379,1.1526860997321648,3.462060528310625,0.0,5294.076990534702,1,0.05899799170780823,0.0
2025-05-26 21:46:50.646536,1335.9277275886031,15.010423905489915,5661.619707373877,-22.809400308617267,39.12846086141983,-97.83489456154616,0,0,0,0,0,0,3.519766151912414,0.0,4.878741387719365,-1.6421274270332837,3.518862249366036,0.0,5357.761837249568,1,0.06774757840992884,0.0
2025-05-26 21:47:05.646537,1350.9381514940933,15.010423905490144,5738.947171073498,-21.769073486704897,39.12951206145348,-97.83592296565504,0,0,0,0,0,0,3.572149998989491,0.0,5.151584271470055,1.0403268219123696,3.5798524825496054,0.0,5426.52456885529,1,0.06362876085246133,0.0
2025-05-26 21:47:20.646538,1365.9485753995832,15.010423905489915,5815.672442901621,-23.620393402775576,39.12974703713736,-97.83149962215592,0,0,0,0,0,0,3.625364526354376,0.0,5.111466025956926,-1.851319916070679,3.6414124932657725,0.0,5494.88698086989,1,0.06662241300874183,0.0
2025-05-26 21:47:35.646539,1380.9589993050731,15.010423905489915,5859.66372933346,-22.87980521168596,39.13170052291682,-97.83005235320744,0,0,0,0,0,0,3.67942361895856,0.0,2.9307157951581306,0.7405881910896177,3.677184932336051,0.0,5560.97895559062,1,0.06791043218887693,0.0
2025-05-26 21:47:50.646541,1395.969423210563,15.010423905489915,5926.368966063967,-23.56654628523099,39.13509060343485,-97.82996877431609,0,0,0,0,0,0,3.734341404651829,0.0,4.443927576629601,-0.6867410735450328,3.732099266408822,0.0,5629.245030805881,1,0.06829985550794843,0.0
