timestamp,time_seconds,time_delta,altitude,temperature,latitude,longitude,bit_flips_count,max_run_length,sram_region_0_errors,sram_region_1_errors,sram_region_2_errors,sram_region_3_errors,cosmic_intensity
2025-05-26 21:39:35.646500,900.6254343293955,15.010423905489915,3775.7841798241498,-8.42592791912791,39.085849598402504,-97.8872872208352,0,0,0,0,0,0,2.3073546444580084
2025-05-26 21:39:50.646501,915.6358582348854,15.010423905489915,3823.426996450499,-9.934158662199454,39.086204134287165,-97.88764810651675,0,0,0,0,0,0,2.340738134544362
2025-05-26 21:40:05.646502,930.6462821403753,15.010423905489915,3895.6441785194816,-11.112652761126075,39.08925340202036,-97.88492396561357,0,0,0,0,0,0,2.374638074033929
2025-05-26 21:40:20.646503,945.6567060458652,15.010423905489915,3965.9435958889676,-10.57233660432943,39.09078229012732,-97.88291764411238,0,0,0,0,0,0,2.4090629043509355
2025-05-26 21:40:35.646504,960.6671299513552,15.010423905489915,4018.3931550356556,-10.32021229244254,39.09034589342919,-97.88103147652681,0,0,0,0,0,0,2.444021211574177
2025-05-26 21:40:50.646506,975.6775538568451,15.010423905489915,4099.312765262019,-11.745554971847175,39.092842166537594,-97.87922821670011,0,0,0,0,0,0,2.479521729021315
2025-05-26 21:41:05.646507,990.687977762335,15.010423905489915,4170.77566812386,-10.287788289459112,39.09467594848783,-97.87949927366635,0,0,0,0,0,0,2.5155733398811084
2025-05-26 21:41:20.646508,1005.6984016678249,15.010423905489915,4207.704329226957,-14.938498346434995,39.09504549074442,-97.87670089145037,0,0,0,0,0,0,2.5521850798944907
2025-05-26 21:41:35.646509,1020.7088255733148,15.010423905489915,4295.366712339004,-14.286773509976744,39.09836444056557,-97.87581486489972,0,0,0,0,0,0,2.5893661400854278
2025-05-26 21:41:50.646510,1035.7192494788048,15.010423905490029,4332.542900485388,-11.405298841857736,39.099284068276035,-97.87398345555711,0,0,0,0,0,0,2.627125869542523
2025-05-26 21:42:05.646511,1050.7296733842948,15.010423905489915,4400.249280692583,-13.070191398659162,39.101012989265556,-97.87136894033577,0,0,0,0,0,0,2.665473778252333
2025-05-26 21:42:20.646513,1065.7400972897847,15.010423905489915,4477.112868304741,-15.680993914380837,39.101934216106706,-97.86805363550464,0,0,0,0,0,0,2.7044195399854014
2025-05-26 21:42:35.646514,1080.7505211952746,15.010423905489915,4548.139133259987,-15.92321065171397,39.10353751567462,-97.86708378511202,0,0,0,0,0,0,2.7439729952360126
2025-05-26 21:42:50.646516,1095.7609451007645,15.010423905489915,4611.214985172484,-13.648989220163521,39.106022997738606,-97.86492997406619,0,0,0,0,0,0,2.7841441542167042
2025-05-26 21:43:05.646517,1110.7713690062544,15.010423905489915,4668.766251131129,-18.881016900966564,39.10525075294519,-97.86439972647682,0,0,0,0,0,0,2.824943199908606
2025-05-26 21:43:20.646518,1125.7817929117443,15.010423905489915,4732.998964668011,-16.636848933599925,39.108149089856795,-97.8605034248488,0,0,0,0,0,0,2.8663804911686497
2025-05-26 21:43:35.646519,1140.7922168172342,15.010423905489915,4809.746064682857,-13.508718040588604,39.11021185693372,-97.86069640581573,0,0,0,0,0,0,2.908466565894789
2025-05-26 21:43:50.646522,1155.8026407227242,15.010423905489915,4860.831080405645,-15.524764605487285,39.11124559246498,-97.8562608993224,0,0,0,0,0,0,2.951212144250315
2025-05-26 21:44:05.646523,1170.813064628214,15.010423905489915,4926.011743468621,-13.82737990344465,39.109765451847935,-97.8561595797946,0,0,0,0,0,0,2.9946281319484203
2025-05-26 21:44:20.646524,1185.823488533704,15.010423905489915,5024.77124022523,-17.444599836623016,39.11479904211062,-97.85538752053625,0,0,0,0,0,0,3.038725623598179
2025-05-26 21:44:35.646525,1200.833912439194,15.010423905489915,5051.319855016268,-22.276699259819374,39.11457950532928,-97.85473885175675,0,0,0,0,0,0,3.0835159061131368
2025-05-26 21:44:50.646527,1215.8443363446838,15.010423905489915,5132.048322755626,-18.072873905138014,39.11770349280541,-97.85166454712235,0,0,0,0,0,0,3.12901046218369
2025-05-26 21:45:05.646528,1230.8547602501737,15.010423905489915,5198.743982126157,-20.37953248547133,39.117505722028696,-97.84820180633378,0,0,0,0,0,0,3.175220973814541
2025-05-26 21:45:20.646529,1245.8651841556637,15.010423905489915,5243.708213911365,-18.5460071944043,39.12039873680072,-97.84736877970914,0,0,0,0,0,0,3.2221593259284327
2025-05-26 21:45:35.646530,1260.8756080611536,15.010423905489915,5323.933384350658,-17.95803325580609,39.12148958042466,-97.84532413807284,0,0,0,0,0,0,3.269837610037499
2025-05-26 21:45:50.646531,1275.8860319666435,15.010423905489915,5411.522032174998,-16.15468595640665,39.122412035382425,-97.8460008458706,0,0,0,0,0,0,3.3182681279835053
2025-05-26 21:46:05.646532,1290.8964558721334,15.010423905489915,5445.808816494863,-19.62814597283679,39.124922753683904,-97.84125853988158,0,0,0,0,0,0,3.367463395748327
2025-05-26 21:46:20.646533,1305.9068797776233,15.010423905489915,5520.526327272912,-22.319958981316148,39.125760611236025,-97.83955194369938,0,0,0,0,0,0,3.4174361473360473
2025-05-26 21:46:35.646534,1320.9173036831132,15.010423905489915,5588.387731018951,-21.167272881583983,39.12545960948375,-97.83757501063108,0,0,0,0,0,0,3.468199338728027
2025-05-26 21:46:50.646536,1335.9277275886031,15.010423905489915,5661.619707373877,-22.809400308617267,39.128460861419825,-97.83489456154615,0,0,0,0,0,0,3.519766151912414
2025-05-26 21:47:05.646537,1350.9381514940933,15.010423905490143,5738.947171073498,-21.769073486704897,39.12951206145348,-97.83592296565504,0,0,0,0,0,0,3.572149998989491
2025-05-26 21:47:20.646538,1365.9485753995832,15.010423905489915,5815.672442901621,-23.620393402775576,39.129747037137356,-97.83149962215592,0,0,0,0,0,0,3.6253645263543754
2025-05-26 21:47:35.646539,1380.9589993050731,15.010423905489915,5859.66372933346,-22.87980521168596,39.13170052291682,-97.83005235320745,0,0,0,0,0,0,3.6794236189585603
2025-05-26 21:47:50.646541,1395.969423210563,15.010423905489915,5926.368966063967,-23.56654628523099,39.13509060343485,-97.82996877431607,0,0,0,0,0,0,3.734341404651829
2025-05-26 21:48:05.646542,1410.979847116053,15.010423905489915,6005.556515215776,-22.409890344048026,39.13411127704644,-97.8268146045199,0,0,0,0,0,0,3.7901322586061257
2025-05-26 21:48:20.646543,1425.9902710215429,15.010423905489915,6043.288294680051,-24.870316883888773,39.13485948369304,-97.82419968878561,0,0,0,0,0,0,3.8468108078229646
2025-05-26 21:48:36.646544,1441.0006949270328,15.010423905489915,6132.042783161488,-24.957926963801842,39.1381077316352,-97.8228659973372,0,0,0,0,0,0,3.904391935726021
2025-05-26 21:48:51.646545,1456.0111188325227,15.010423905489915,6212.830188617382,-27.99398869942972,39.137485326591005,-97.82132619540963,0,0,0,0,0,0,3.9628907868405516
2025-05-26 21:49:06.646547,1471.0215427380126,15.010423905489915,6251.761248125892,-26.578141821815784,39.14024692748504,-97.81933430820234,0,0,0,0,0,0,4.0223227715613765
2025-05-26 21:49:21.646548,1486.0319666435025,15.010423905489915,6316.412765554849,-28.562868076746255,39.14205947919803,-97.81723970513171,0,0,0,0,0,0,4.082703571011093
2025-05-26 21:49:36.646549,1501.0423905489924,15.010423905489915,6381.6934645483225,-27.606711970324458,39.14281005928777,-97.81588940286488,0,0,0,0,0,0,4.144049141990359
2025-05-26 21:49:51.646550,1516.0528144544824,15.010423905489915,6459.521707599542,-28.350256386814163,39.14430369615426,-97.81429040603574,0,0,0,0,0,0,4.206375722021992
2025-05-26 21:50:06.646551,1531.0632383599723,15.010423905489915,6534.212752552796,-29.45938142238013,39.146538379995135,-97.8126288678473,0,0,0,0,0,0,4.26969983449074
2025-05-26 21:50:21.646552,1546.0736622654622,15.010423905489915,6599.946866892381,-26.28405752422162,39.14745909742912,-97.8087969270061,0,0,0,0,0,0,4.334038293880629
2025-05-26 21:50:36.646553,1561.084086170952,15.010423905489915,6664.70382287585,-28.16592415928608,39.14905787027467,-97.80745755151263,0,0,0,0,0,0,4.399408211111731
2025-05-26 21:50:51.646555,1576.094510076442,15.010423905489915,6741.001028979275,-26.270489625632123,39.150009496195146,-97.80626883360071,0,0,0,0,0,0,4.465826998978383
2025-05-26 21:51:06.646556,1591.104933981932,15.010423905489915,6800.795194960802,-31.298083827265724,39.151806803282525,-97.80512002105894,0,0,0,0,0,0,4.533312377690801
2025-05-26 21:51:21.646557,1606.1153578874219,15.010423905489915,6861.831588743439,-31.098375955544824,39.152539821791926,-97.80359512568556,0,0,0,0,0,0,4.601882380522111
2025-05-26 21:51:36.646558,1621.1257817929118,15.010423905489915,6932.132494671778,-29.126346018044263,39.156905507485,-97.79969247385449,0,0,0,0,0,0,4.671555359562923
2025-05-26 21:51:51.646561,1636.1362056984017,15.010423905489915,6998.799451231324,-29.884129206580926,39.15645597835086,-97.79957338748652,0,0,0,0,0,0,4.74234999158551
2025-05-26 21:52:06.646562,1651.1466296038916,15.010423905489915,7083.759800375281,-28.70518206987932,39.15730762842835,-97.79615983887119,0,0,0,0,0,0,4.81428528401976
2025-05-26 21:52:21.646563,1666.1570535093815,15.010423905489915,7140.051393590788,-33.156700442287544,39.15975900478462,-97.7954867909085,0,0,0,0,0,0,4.887380581043144
2025-05-26 21:52:36.646564,1681.1674774148714,15.010423905489915,7214.924190861541,-36.6260099745872,39.16174088356953,-97.79481085324309,0,0,0,0,0,0,4.961655569786872
2025-05-26 21:52:51.646565,1696.1779013203613,15.010423905489915,7278.743297788412,-29.335601892968153,39.16256645499284,-97.79246926047124,0,0,0,0,0,0,5.037130286660602
2025-05-26 21:53:06.646566,1711.1883252258513,15.010423905489915,7333.78283222093,-32.2721064943694,39.16358994521886,-97.79014820712793,0,0,0,0,0,0,5.113825123797996
2025-05-26 21:53:21.646568,1726.1987491313412,15.010423905489915,7395.294095454833,-34.798904043927024,39.16495614909279,-97.78717196561202,0,0,0,0,0,0,5.191760835625512
2025-05-26 21:53:36.646569,1741.2091730368313,15.010423905490143,7486.591828979175,-37.25601770405226,39.16549083758696,-97.78490317285362,0,0,0,0,0,0,5.2709585455568915
2025-05-26 21:53:51.646570,1756.2195969423212,15.010423905489915,7529.7615449263285,-35.21334244422941,39.16800508358208,-97.78579444315918,0,0,0,0,0,0,5.351439752815796
2025-05-26 21:54:06.646571,1771.2300208478111,15.010423905489915,7609.7496463396765,-33.203543530970016,39.17001359180005,-97.78232899446971,0,0,0,0,0,0,5.433226339389143
2025-05-26 21:54:21.646572,1786.240444753301,15.010423905489915,7684.293574156236,-34.36275914746265,39.1700204087893,-97.78084572195655,0,0,0,0,0,0,5.516340577113729
2025-05-26 21:54:36.646574,1801.250868658791,15.010423905489915,7757.3472635808885,-37.996341149036446,39.1718138407875,-97.77917983112431,0,0,0,0,0,0,5.60080513489877
2025-05-26 21:54:51.646575,1816.261292564281,15.010423905489915,7811.488127196487,-34.00554065556301,39.173234728956864,-97.77767716362817,0,0,0,0,0,0,5.686643086087046
2025-05-26 21:55:06.646576,1831.2717164697708,15.010423905489915,7907.790087795713,-34.60495313966659,39.17661133696043,-97.77418974958358,0,0,0,0,0,0,5.773877915957425
2025-05-26 21:55:21.646577,1846.2821403752607,15.010423905489915,7963.004935037375,-35.93922129192501,39.175454859389134,-97.77300542590851,0,0,0,0,0,0,5.862533529371537
2025-05-26 21:55:36.646578,1861.2925642807506,15.010423905489915,8037.187590528641,-34.24766677821939,39.177783677595734,-97.77247433178003,0,0,0,0,0,0,5.952634258567474
2025-05-26 21:55:51.646579,1876.3029881862406,15.010423905489915,8076.893616045734,-37.94402971565163,39.1804324247276,-97.76912523663084,0,0,0,0,0,0,6.0442048711034335
2025-05-26 21:56:06.646581,1891.3134120917305,15.010423905489915,8168.383889583784,-40.19920280094315,39.181916245523574,-97.7692942387415,0,0,0,0,0,0,6.137270577954288
2025-05-26 21:56:21.646582,1906.3238359972204,15.010423905489915,8226.057127478492,-41.940577475536834,39.18288797518043,-97.76746220759338,0,0,0,0,0,0,6.2318570417641235
2025-05-26 21:56:36.646584,1921.3342599027103,15.010423905489915,8311.634419146938,-40.04948907242889,39.1826204356535,-97.76531148973525,0,0,0,0,0,0,6.327990385257812
2025-05-26 21:56:51.646585,1936.3446838082002,15.010423905489915,8357.584286242867,-39.557487614319164,39.18608485303319,-97.76252631439073,0,0,0,0,0,0,6.425697199814856
2025-05-26 21:57:06.646587,1951.3551077136901,15.010423905489915,8437.608860691278,-40.86243949050112,39.186872405936725,-97.7579983248009,0,0,0,0,0,0,6.525004554208662
2025-05-26 21:57:21.646588,1966.36553161918,15.010423905489915,8510.831118183101,-43.010470900722254,39.18806689228767,-97.7586859823559,0,0,0,0,0,0,6.625940003514581
2025-05-26 21:57:36.646589,1981.37595552467,15.010423905489915,8591.585344034616,-41.25157593577701,39.18901603649778,-97.75621540628538,0,0,0,0,0,0,6.728531598190072
2025-05-26 21:57:51.646590,1996.3863794301599,15.010423905489915,8646.48111683393,-43.72423759006922,39.18996202028936,-97.75504277301012,0,0,0,0,0,0,6.832807893330425
2025-05-26 21:58:06.646591,2011.3968033356498,15.010423905489915,8727.47696281638,-41.60832240284884,39.191847765073874,-97.75215028134893,0,0,0,0,0,0,6.938797958103517
2025-05-26 21:58:21.646593,2026.4072272411397,15.010423905489915,8791.889017838854,-41.88837686319293,39.19222343238197,-97.75115882301505,0,0,0,0,0,0,7.046531385367243
2025-05-26 21:58:36.646594,2041.4176511466296,15.010423905489915,8844.099050686282,-41.58966068994556,39.1965955731606,-97.74971139128435,0,0,0,0,0,0,7.156038301473189
2025-05-26 21:58:51.646595,2056.4280750521198,15.010423905490143,8931.521611234806,-40.93470684604662,39.19701974034725,-97.74842516668802,0,0,0,0,0,0,7.267349376260351
2025-05-26 21:59:06.646596,2071.4384989576097,15.010423905489915,8977.762176286811,-44.54145888861034,39.19811407216819,-97.74728299338261,0,0,0,0,0,0,7.380495833242633
2025-05-26 21:59:21.646598,2086.4489228630996,15.010423905489915,9069.760311171214,-44.4865903838891,39.19959369260464,-97.74370781542234,0,0,0,0,0,0,7.495509459994063
2025-05-26 21:59:36.646599,2101.4593467685895,15.010423905489915,9116.758184074517,-45.99606242204608,39.20090891971637,-97.7407310370351,0,0,0,0,0,0,7.612422618735625
2025-05-26 21:59:51.646600,2116.4697706740794,15.010423905489915,9204.232314794575,-45.796380337496686,39.20173971046865,-97.73943724312501,0,0,0,0,0,0,7.731268257127807
2025-05-26 22:00:06.646601,2131.4801945795693,15.010423905489915,9288.369376366029,-45.86755888747917,39.20519788689665,-97.7369614092227,0,0,0,0,0,0,7.852079919272958
2025-05-26 22:00:21.646603,2146.4906184850593,15.010423905489915,9317.175794650624,-47.768082272252336,39.20547517838267,-97.7357182752175,0,0,0,0,0,0,7.974891756931673
2025-05-26 22:00:36.646604,2161.501042390549,15.010423905489915,9425.446932900923,-45.84253640803687,39.206811771061034,-97.73365268564012,0,0,0,0,0,0,8.099738540957471
2025-05-26 22:00:51.646605,2176.511466296039,15.010423905489915,9506.918275319835,-44.12450576648141,39.208042496076494,-97.7324823086164,0,0,0,0,0,0,8.226655672954225
2025-05-26 22:01:06.646606,2191.521890201529,15.010423905489915,9554.097487498053,-46.25101573930977,39.208046185176855,-97.73016096243683,0,0,0,0,0,0,8.355679197160747
2025-05-26 22:01:21.646607,2206.532314107019,15.010423905489915,9626.752173359286,-48.276733325751415,39.21034983815176,-97.72889160229313,0,0,0,0,0,0,8.486845812567124
2025-05-26 22:01:36.646608,2221.542738012509,15.010423905489915,9677.869039081817,-47.280863080574896,39.21176888401098,-97.72541272544821,0,0,0,0,0,0,8.620192885267468
2025-05-26 22:01:51.646610,2236.5531619179988,15.010423905489915,9767.680544259225,-47.20233727032193,39.21294165491683,-97.72627974178927,0,0,0,0,0,0,8.755758461053864
2025-05-26 22:02:06.646611,2251.5635858234887,15.010423905489915,9829.232799103327,-49.15982113786779,39.21443577258824,-97.72216157966659,0,0,0,0,0,0,8.893581278256333
2025-05-26 22:02:21.646612,2266.5740097289786,15.010423905489915,9915.325215669613,-46.57804811682266,39.2173046439006,-97.72270428216156,0,0,0,0,0,0,9.03370078083377
2025-05-26 22:02:36.646613,2281.5844336344685,15.010423905489915,9978.45269169564,-52.277049263248905,39.219564740146005,-97.7206872380786,0,0,0,0,0,0,9.176157131720988
2025-05-26 22:02:51.646615,2296.5948575399584,15.010423905489915,10047.561070027474,-52.539473334281325,39.21796878894736,-97.71520209594776,0,0,0,0,0,0,9.320991226436938
2025-05-26 22:03:06.646616,2311.6052814454483,15.010423905489915,10118.106950893458,-49.91230200946471,39.219883809747735,-97.71638586294368,0,0,0,0,0,0,9.468244706959434
2025-05-26 22:03:21.646617,2326.6157053509382,15.010423905489915,10196.309686877388,-48.32616039263586,39.22368653531363,-97.7125914930757,0,0,0,0,0,0,9.617959975871798
2025-05-26 22:03:36.646618,2341.626129256428,15.010423905489915,10259.06757498589,-49.09799673726466,39.2227812037741,-97.71315727498369,0,0,0,0,0,0,9.77018021078683
2025-05-26 22:03:51.646619,2356.636553161918,15.010423905489915,10317.469497216387,-50.81828717682245,39.22595147920852,-97.71124581016933,0,0,0,0,0,0,9.924949379053785
2025-05-26 22:04:06.646620,2371.646977067408,15.010423905489915,10387.142394907578,-48.45715417110491,39.22726553855245,-97.70811542325326,0,0,0,0,0,0,10.082312252754118
